target_key,arm,provider,condition,dataset,experiment,question_id,source_key,model,run_index,prompt_version,run1_cell_key,run1_selected_letter,run1_correct_letter,run1_request_sha256,run1_response_sha256,run1_result_database,run1_result_experiment,input_fields_sha256,system_prompt_sha256,user_prompt_sha256,source_content_sha256,source_raw_form_sha256,status
openrouter_B|andalucia|2021|cuestionario-teorico|66|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n038,andalucia|2021|cuestionario-teorico|66,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n038|andalucia|2021|cuestionario-teorico|66|qwen/qwen3.6-35b-a3b|1,c,b,0526166c13071bd60951cb8f52113ccafd924c353530bfa9d93b02b409507b89,7bf4190a618055355216fd0f2dd6016f9485686a247fc132be9cf8fd9c8976fc,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,8c40010ef8cb7dd89ba32f92985245d26afcfab422a01a2c2e861d271dbc3ce1,,d03216bd68bf160f1544f87984de0f969a835af9ddd7b3d1da1fd948f35a396a,10f196add86daaa3e477ca66131d7c1fa77c436558e41df57548be9ea9631928,8c40010ef8cb7dd89ba32f92985245d26afcfab422a01a2c2e861d271dbc3ce1,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|77|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n066,andalucia|2021|cuestionario-teorico|77,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n066|andalucia|2021|cuestionario-teorico|77|qwen/qwen3.6-35b-a3b|1,c,b,14408c3220c890ea0f79ca325c4387c89846730b2a773c79d01659b671a017eb,b9508f85bac77632109ffc40306d39acd0d56aee8f356ef281598dd9a0aa0304,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,a562082be9ecc9e26e20adb216d28e153cc0ee31788634f6364e53161e03a43b,,bca05376d7c70b720f8f27559a0c814822fc15265c79ed674b02ee79a0520368,e94d7fc0b5ed4686a72db98c98b89b8824c0764083497c3a0df11f3ac52847bc,a562082be9ecc9e26e20adb216d28e153cc0ee31788634f6364e53161e03a43b,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|77|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n066,andalucia|2021|cuestionario-teorico|77,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n066|andalucia|2021|cuestionario-teorico|77|qwen/qwen3.6-35b-a3b|1,c,b,14408c3220c890ea0f79ca325c4387c89846730b2a773c79d01659b671a017eb,b9508f85bac77632109ffc40306d39acd0d56aee8f356ef281598dd9a0aa0304,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,a562082be9ecc9e26e20adb216d28e153cc0ee31788634f6364e53161e03a43b,,bca05376d7c70b720f8f27559a0c814822fc15265c79ed674b02ee79a0520368,e94d7fc0b5ed4686a72db98c98b89b8824c0764083497c3a0df11f3ac52847bc,a562082be9ecc9e26e20adb216d28e153cc0ee31788634f6364e53161e03a43b,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|83|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n063,andalucia|2021|cuestionario-teorico|83,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n063|andalucia|2021|cuestionario-teorico|83|qwen/qwen3.6-35b-a3b|1,d,c,3f42899c7f7a0d183697e42b5b95175b0e61f8fb3de9a6d6a699cfc8c6577028,5dd60e244cd0d3e7b2174d2f634039539176504b64396d5cfbf605482d4f919a,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,e5ad01024825ad8e140d76bc96b1c70d769e15e610f8c3b08115d0cb97e00dc3,,9eb92268289150a6ba205a5e3c3bda14c8a5d9450be489551930c34bc24c08f5,d6eb08794ba9ad7647f0382d3b5e3cd4f13c8ae00a1f009ffac7259ddd13900b,e5ad01024825ad8e140d76bc96b1c70d769e15e610f8c3b08115d0cb97e00dc3,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|83|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n063,andalucia|2021|cuestionario-teorico|83,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n063|andalucia|2021|cuestionario-teorico|83|qwen/qwen3.6-35b-a3b|1,d,c,3f42899c7f7a0d183697e42b5b95175b0e61f8fb3de9a6d6a699cfc8c6577028,5dd60e244cd0d3e7b2174d2f634039539176504b64396d5cfbf605482d4f919a,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,e5ad01024825ad8e140d76bc96b1c70d769e15e610f8c3b08115d0cb97e00dc3,,9eb92268289150a6ba205a5e3c3bda14c8a5d9450be489551930c34bc24c08f5,d6eb08794ba9ad7647f0382d3b5e3cd4f13c8ae00a1f009ffac7259ddd13900b,e5ad01024825ad8e140d76bc96b1c70d769e15e610f8c3b08115d0cb97e00dc3,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|90|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n168,andalucia|2021|cuestionario-teorico|90,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n168|andalucia|2021|cuestionario-teorico|90|qwen/qwen3.6-35b-a3b|1,d,b,3493a8958cd787a7044ffb16fc8319842ef2c86f1e9d508125a70e158a11fee3,5b19b46910a68efb6d713a72fd640a8b4b60dfc4e5162af7f7e682e94af03e04,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,c3e7091bd9afe1cd2c40e6d0747996d34a967e1b228146efa1b5c0aa68a4430f,,7c8547a964c56503ca2066545908cfbed501bd16a08f85200d035a6db1024352,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,c3e7091bd9afe1cd2c40e6d0747996d34a967e1b228146efa1b5c0aa68a4430f,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|90|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n168,andalucia|2021|cuestionario-teorico|90,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n168|andalucia|2021|cuestionario-teorico|90|qwen/qwen3.6-35b-a3b|1,d,b,3493a8958cd787a7044ffb16fc8319842ef2c86f1e9d508125a70e158a11fee3,5b19b46910a68efb6d713a72fd640a8b4b60dfc4e5162af7f7e682e94af03e04,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,c3e7091bd9afe1cd2c40e6d0747996d34a967e1b228146efa1b5c0aa68a4430f,,7c8547a964c56503ca2066545908cfbed501bd16a08f85200d035a6db1024352,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,c3e7091bd9afe1cd2c40e6d0747996d34a967e1b228146efa1b5c0aa68a4430f,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|91|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n019,andalucia|2021|cuestionario-teorico|91,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n019|andalucia|2021|cuestionario-teorico|91|qwen/qwen3.6-35b-a3b|1,d,c,2c0aad9080e13cdfaccf0f507f616a376412bae9bae964251c0f949a00b0611f,ce53affe1282367dd49f5cde90d30bcb53465292408bb444385cc16d5013f97b,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,,0fa41f82ea1ddeab3768f1d098ec7965beb660629fbaa26696f9b570c35c4b89,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|91|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n019,andalucia|2021|cuestionario-teorico|91,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n019|andalucia|2021|cuestionario-teorico|91|qwen/qwen3.6-35b-a3b|1,d,c,2c0aad9080e13cdfaccf0f507f616a376412bae9bae964251c0f949a00b0611f,ce53affe1282367dd49f5cde90d30bcb53465292408bb444385cc16d5013f97b,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,,0fa41f82ea1ddeab3768f1d098ec7965beb660629fbaa26696f9b570c35c4b89,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|94|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,r012,andalucia|2021|cuestionario-teorico|94,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|r012|andalucia|2021|cuestionario-teorico|94|qwen/qwen3.6-35b-a3b|1,c,b,fc44bf95c344ad5a8a01f139a94a8583155434a35bbcca582c7db23d45df708d,8c4a759ae97943a80a71fef307abc5553b17722a9b4f8de35e5c8327ab57b15b,data/experiment-4-aug-26/replacements/ab520-replacement-22-2026-08-04/runs/ab520-replacement22-2026-08-05.sqlite,ab520_replacement22_or_B_20260804,bbb7c2cc596a29588e3b2c5597f60159657974ad8dee6cd34f9250b637aefdb7,,2dd2f0f49dcd3195c62fc429fe42090f381ca9fb92912dc86976350ea34ad33c,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,bbb7c2cc596a29588e3b2c5597f60159657974ad8dee6cd34f9250b637aefdb7,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|94|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,r012,andalucia|2021|cuestionario-teorico|94,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|r012|andalucia|2021|cuestionario-teorico|94|qwen/qwen3.6-35b-a3b|1,c,b,fc44bf95c344ad5a8a01f139a94a8583155434a35bbcca582c7db23d45df708d,8c4a759ae97943a80a71fef307abc5553b17722a9b4f8de35e5c8327ab57b15b,data/experiment-4-aug-26/replacements/ab520-replacement-22-2026-08-04/runs/ab520-replacement22-2026-08-05.sqlite,ab520_replacement22_or_B_20260804,bbb7c2cc596a29588e3b2c5597f60159657974ad8dee6cd34f9250b637aefdb7,,2dd2f0f49dcd3195c62fc429fe42090f381ca9fb92912dc86976350ea34ad33c,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,bbb7c2cc596a29588e3b2c5597f60159657974ad8dee6cd34f9250b637aefdb7,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|96|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n085,andalucia|2021|cuestionario-teorico|96,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n085|andalucia|2021|cuestionario-teorico|96|qwen/qwen3.6-35b-a3b|1,d,c,aeef2831c54659d3ce5ba7e3789f663ca400ef8be5274dd4d5fe2ddac4758977,89ae7b5a55addb0bc406dbc703ec2f1d447ab2c82495fda19625b1ea3c86e04c,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,e92dbff6bef820aeda21d9af81f94ed1faef7a11b96cf0dba919828f226c8637,,31547b6ddd06f6fcf93a38a3155cce9a6258fec9fd1b42d15d65f2b531473258,c007f2fa5e6569055b8606b6d320ca4826ff01039970c6ea47364a3321da3be3,e92dbff6bef820aeda21d9af81f94ed1faef7a11b96cf0dba919828f226c8637,READY_NOT_RUN
openrouter_B|andalucia|2021|cuestionario-teorico|96|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n085,andalucia|2021|cuestionario-teorico|96,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n085|andalucia|2021|cuestionario-teorico|96|qwen/qwen3.6-35b-a3b|1,d,c,aeef2831c54659d3ce5ba7e3789f663ca400ef8be5274dd4d5fe2ddac4758977,89ae7b5a55addb0bc406dbc703ec2f1d447ab2c82495fda19625b1ea3c86e04c,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,e92dbff6bef820aeda21d9af81f94ed1faef7a11b96cf0dba919828f226c8637,,31547b6ddd06f6fcf93a38a3155cce9a6258fec9fd1b42d15d65f2b531473258,c007f2fa5e6569055b8606b6d320ca4826ff01039970c6ea47364a3321da3be3,e92dbff6bef820aeda21d9af81f94ed1faef7a11b96cf0dba919828f226c8637,READY_NOT_RUN
openrouter_B|andalucia|2021|reserva|153|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n007,andalucia|2021|reserva|153,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n007|andalucia|2021|reserva|153|qwen/qwen3.6-35b-a3b|1,d,b,11b4818a85de6983ab68f1d69906fe5ff80fe3d5ebdedba8200512f9450ac9b2,9a6d7848d5c63bb3eee79bd72581e866ac3983e1c9176cba8e4475494d3e6160,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,61e84bf025ccf853c1051fa040ddaba61dbce8f052dbe18ea5a01ef9b681da80,,1be0089d9f710d020a5a05ddc8ea0f8ae1f940f838e81ecc8c91eeec3ec7f7e1,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,61e84bf025ccf853c1051fa040ddaba61dbce8f052dbe18ea5a01ef9b681da80,READY_NOT_RUN
openrouter_B|andalucia|2021|reserva|153|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n007,andalucia|2021|reserva|153,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n007|andalucia|2021|reserva|153|qwen/qwen3.6-35b-a3b|1,d,b,11b4818a85de6983ab68f1d69906fe5ff80fe3d5ebdedba8200512f9450ac9b2,9a6d7848d5c63bb3eee79bd72581e866ac3983e1c9176cba8e4475494d3e6160,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,61e84bf025ccf853c1051fa040ddaba61dbce8f052dbe18ea5a01ef9b681da80,,1be0089d9f710d020a5a05ddc8ea0f8ae1f940f838e81ecc8c91eeec3ec7f7e1,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,61e84bf025ccf853c1051fa040ddaba61dbce8f052dbe18ea5a01ef9b681da80,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|127|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n095,andalucia|2022|cuestionario-practico|127,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n095|andalucia|2022|cuestionario-practico|127|qwen/qwen3.6-35b-a3b|1,b,d,fbc2a55251a62656c967571ce5d50b8763c637972e1186a35b2b03637eda46a3,5288cad310bb6c3e07202cfea8da9788626bda6c47a9a3f66ae717951910a224,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,ad5f40dc44720c47add471d80f6226bf9a4854242a465191c92e7b9e6acd490d,,7ceb9d6676911903b3abd8cda706a1418db220aca41b8c8794f28ef6f61eac7d,a525cf5eb975b10f72208f3b354984de4d410d7df452de85ff4b8c125ac092c1,ad5f40dc44720c47add471d80f6226bf9a4854242a465191c92e7b9e6acd490d,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|127|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n095,andalucia|2022|cuestionario-practico|127,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n095|andalucia|2022|cuestionario-practico|127|qwen/qwen3.6-35b-a3b|1,b,d,fbc2a55251a62656c967571ce5d50b8763c637972e1186a35b2b03637eda46a3,5288cad310bb6c3e07202cfea8da9788626bda6c47a9a3f66ae717951910a224,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,ad5f40dc44720c47add471d80f6226bf9a4854242a465191c92e7b9e6acd490d,,7ceb9d6676911903b3abd8cda706a1418db220aca41b8c8794f28ef6f61eac7d,a525cf5eb975b10f72208f3b354984de4d410d7df452de85ff4b8c125ac092c1,ad5f40dc44720c47add471d80f6226bf9a4854242a465191c92e7b9e6acd490d,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|135|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,b329,andalucia|2022|cuestionario-practico|135,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|b329|andalucia|2022|cuestionario-practico|135|qwen/qwen3.6-35b-a3b|1,c,b,f8add6876f5114d1942fb843afdd7eee92699858482759221381d5d70cdc7158,8a23b8113b85a460129680652fa605628e344fe11a7ff922bfa06c6af69295fe,data/experiment-31-07-26/experiment.sqlite,expB_or_310726,11cce358e0b735c4a6df4f85c6f74fe229b094c14fee82b89781cfabf625aee4,,2827117d02c19d0b9c8e786f0c9d37ed31033f6813cec482936badc214416a34,4c59ec0a6c077a1382a87eccc835c9f101907f8a3f56fa06fc4611a952e8289f,11cce358e0b735c4a6df4f85c6f74fe229b094c14fee82b89781cfabf625aee4,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|135|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,b329,andalucia|2022|cuestionario-practico|135,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|b329|andalucia|2022|cuestionario-practico|135|qwen/qwen3.6-35b-a3b|1,c,b,f8add6876f5114d1942fb843afdd7eee92699858482759221381d5d70cdc7158,8a23b8113b85a460129680652fa605628e344fe11a7ff922bfa06c6af69295fe,data/experiment-31-07-26/experiment.sqlite,expB_or_310726,11cce358e0b735c4a6df4f85c6f74fe229b094c14fee82b89781cfabf625aee4,,2827117d02c19d0b9c8e786f0c9d37ed31033f6813cec482936badc214416a34,4c59ec0a6c077a1382a87eccc835c9f101907f8a3f56fa06fc4611a952e8289f,11cce358e0b735c4a6df4f85c6f74fe229b094c14fee82b89781cfabf625aee4,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|145|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n124,andalucia|2022|cuestionario-practico|145,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n124|andalucia|2022|cuestionario-practico|145|qwen/qwen3.6-35b-a3b|1,d,c,613643b6738bb460a086e009904a0b39ef5701e85a29423d65a6730e7dea4978,c5e139f1b8271d16e229d33e6e359d4927ce34704339f4c7cdedbfdb6035e07a,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,91ef8fe521b49dcadb0b3948692c98439e58aa13c37d230fbb03baf96c435790,,df9fd05ec5ebb411473eb95a45179c3c1d3e2a7897f1ba54c3da272990f8f349,b69fec33d71fcefef90abf8b324be9753c0c8e4388ea44720b62e5982b0aa7d8,91ef8fe521b49dcadb0b3948692c98439e58aa13c37d230fbb03baf96c435790,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|145|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n124,andalucia|2022|cuestionario-practico|145,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|n124|andalucia|2022|cuestionario-practico|145|qwen/qwen3.6-35b-a3b|1,d,c,613643b6738bb460a086e009904a0b39ef5701e85a29423d65a6730e7dea4978,c5e139f1b8271d16e229d33e6e359d4927ce34704339f4c7cdedbfdb6035e07a,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,91ef8fe521b49dcadb0b3948692c98439e58aa13c37d230fbb03baf96c435790,,df9fd05ec5ebb411473eb95a45179c3c1d3e2a7897f1ba54c3da272990f8f349,b69fec33d71fcefef90abf8b324be9753c0c8e4388ea44720b62e5982b0aa7d8,91ef8fe521b49dcadb0b3948692c98439e58aa13c37d230fbb03baf96c435790,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|150|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,b484,andalucia|2022|cuestionario-practico|150,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|b484|andalucia|2022|cuestionario-practico|150|qwen/qwen3.6-35b-a3b|1,a,c,cd59bebb601ed72963a4be44aef75fa0d797543491076a4c1d6e75a1009b255d,0dd68c38ebb947d4c2c56d3b714e0e0ee8b82dff1471df5101c8237532f21bc8,data/experiment-31-07-26/experiment.sqlite,expB_or_310726,1d106231fe0100cb202c847ed6577fbc50206a32a770176950b6518e58f29a4e,,02d058b79d874dd6ede49e130ed7bd62a102c3dd2a4eea1b49728b59b654905c,f7158add7fb0b4a758588cf6079373b4b1b9aed32d2acfc19a15f928a0d4f222,1d106231fe0100cb202c847ed6577fbc50206a32a770176950b6518e58f29a4e,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-practico|150|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,b484,andalucia|2022|cuestionario-practico|150,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|b484|andalucia|2022|cuestionario-practico|150|qwen/qwen3.6-35b-a3b|1,a,c,cd59bebb601ed72963a4be44aef75fa0d797543491076a4c1d6e75a1009b255d,0dd68c38ebb947d4c2c56d3b714e0e0ee8b82dff1471df5101c8237532f21bc8,data/experiment-31-07-26/experiment.sqlite,expB_or_310726,1d106231fe0100cb202c847ed6577fbc50206a32a770176950b6518e58f29a4e,,02d058b79d874dd6ede49e130ed7bd62a102c3dd2a4eea1b49728b59b654905c,f7158add7fb0b4a758588cf6079373b4b1b9aed32d2acfc19a15f928a0d4f222,1d106231fe0100cb202c847ed6577fbc50206a32a770176950b6518e58f29a4e,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-teorico|100|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,b357,andalucia|2022|cuestionario-teorico|100,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|b357|andalucia|2022|cuestionario-teorico|100|qwen/qwen3.6-35b-a3b|1,b,c,f8a78a3b38cf7343bc4329bf7caf9876cb8b05f6425bd1c536ff32ce13c3a159,b102512e493b1611132625b4d8d43f62d0f1766a93ca0f727c519bc33aec0258,data/experiment-31-07-26/experiment.sqlite,expB_or_310726,c06ea53e41ab2351867f92a71507031202c72af3ba7510b77766dd6b8d5fa25a,,84692da9ac718b8b1aa16fa19cd625de435b79c061ba60dd378e4c412433cf68,b65d359932d73fa8a2d1dd0451cde2a400f17ab01c5140792c53524285187cce,c06ea53e41ab2351867f92a71507031202c72af3ba7510b77766dd6b8d5fa25a,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-teorico|100|qwen/qwen3.6-35b-a3b|3,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,b357,andalucia|2022|cuestionario-teorico|100,qwen/qwen3.6-35b-a3b,3,mcq_es_v4,openrouter|B|b357|andalucia|2022|cuestionario-teorico|100|qwen/qwen3.6-35b-a3b|1,b,c,f8a78a3b38cf7343bc4329bf7caf9876cb8b05f6425bd1c536ff32ce13c3a159,b102512e493b1611132625b4d8d43f62d0f1766a93ca0f727c519bc33aec0258,data/experiment-31-07-26/experiment.sqlite,expB_or_310726,c06ea53e41ab2351867f92a71507031202c72af3ba7510b77766dd6b8d5fa25a,,84692da9ac718b8b1aa16fa19cd625de435b79c061ba60dd378e4c412433cf68,b65d359932d73fa8a2d1dd0451cde2a400f17ab01c5140792c53524285187cce,c06ea53e41ab2351867f92a71507031202c72af3ba7510b77766dd6b8d5fa25a,READY_NOT_RUN
openrouter_B|andalucia|2022|cuestionario-teorico|46|qwen/qwen3.6-35b-a3b|2,openrouter_B,openrouter,B,ab520_adjusted_B_replication,ab520_incorrect_triplicates_or_B_20260805,n112,andalucia|2022|cuestionario-teorico|46,qwen/qwen3.6-35b-a3b,2,mcq_es_v4,openrouter|B|n112|andalucia|2022|cuestionario-teorico|46|qwen/qwen3.6-35b-a3b|1,a,c,fdccf956479bd6e79805ee2b4fbce92495e7b45bf47689ea56abee85b4dc9b7c,9c344ec09053db2256d5437655a36fdaaed1abd2e84beed75443e5c72c5d31ab,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,e58325f44d454337921f5e71743dfd6031fc1a71ea50f7f9b134d341ab9bb8a3,,5d6ea4ebc313f1fb65942160110ec956487221a9d20043ecee4baf320ffae383,5837fbd2f5a79b53d88a7f24beda3029fe805e607dfd1ea839b0496f81380917,e58325f44d454337921f5e71743dfd6031fc1a71ea50f7f9b134d341ab9bb8a3,READY_NOT_RUN
