deterministic_rank,difficulty_rank_min,difficulty_rank_max,difficulty_tier_wrong_models,correct_models_B,difficulty_fraction,selection_status,cutoff_tie,tie_break_namespace,tie_break_sha256,primary_500_position,question_id,source_key,origin,replacement_id,replaces_question_id,candidate_id,region,year,specialty,exam_part,question_number,negated_stem,correct_letter,correct_option_text,question_text,option_a,option_b,option_c,option_d,content_sha256,raw_form_sha256,source_form_input_char_count,wrong_models_B,selected_letters_B,correct_models_A,gemini_selected_letter_B,gemini_strict_correct_B,gemini_strict_correct_A,glm_selected_letter_B,glm_strict_correct_B,glm_strict_correct_A,qwen_selected_letter_B,qwen_strict_correct_B,qwen_strict_correct_A,gemma_selected_letter_B,gemma_strict_correct_B,gemma_strict_correct_A
257,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c2c8775267a7806e27e4a2780b357d9c085d45b40a573efc1c4821d8230c496a,495,n177,andalucia|2022|cuestionario-teorico|95,new182,,,,Andalucía,2022,aparato-digestivo,cuestionario-teorico,95,False,c,Ninguna de las respuestas anteriores es correcta.,"¿Cuál sería el tratamiento de elección en un paciente de 56 años de edad, diagnosticado de cirrosis hepática, en grado A6 de Child, sin ascitis, sin varices esofágicas, en el que se detecta una lesión de 4,5 cms en el segmento III hepático, en RM dinámica compatible con hepatocarcinoma?",Radioembolización.,Trasplante hepático.,Ninguna de las respuestas anteriores es correcta.,Radioablación percutánea.,4e196207dd10146ec3ed0028e443a5c04b6677228624ce8343b27f746e4d6b86,54fc0f66f9bca414d27ff508e343c326f4980dc9abd1fe0deeb36bd8df4f0ba7,399,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=b,3,c,1,1,c,1,1,c,1,1,b,0,0
258,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c3c961925e71ee177053de7d3a1510fb594489237e175ccc6e37748bb034dc46,207,b318,castilla-la-mancha|2022|reserva-especifica|101,retained318,,,,Castilla-La Mancha,2022,aparato-digestivo,reserva-especifica,318,False,c,Ninguna de las respuestas anteriores es correcta.,"Según la guía clínica ACG 2020, entre las recomendaciones de tratamiento en un paciente con acalasia esofágica no se incluye",Miotomía endoscópica (POEM) o miotomía de Heller laparoscópica en la acalasia tipo III.,"POEM, miotomía de Heller laparoscópica o dilatación neumática en la acalasia tipo I y II.",Ninguna de las respuestas anteriores es correcta.,Toxina botulínica en pacientes añosos con riesgo quirúrgico.,2f498fb7d4f447db0ae638b26e90917af12ec546e7e0254f1d03afb6062fe991,14c7f78f284e34278ec3edaf005489aaa393934521fc903e098c0f6192c958db,409,GLM 5.2,Gemini 3.6 Flash=c;GLM 5.2=a;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,a,0,1,c,1,1,c,1,1
259,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c3ff9f2faff272b8f9550f16760ba8fd7838ca616bcb5ccbe378896e87f2a613,111,b171,navarra|2022|caso-clinico-1|96,retained318,,,,Navarra,2022,aparato-digestivo,caso-clinico-1,171,False,c,Ninguna de las respuestas anteriores es correcta.,"Estás de guardia y te avisan desde Urgencias donde están valorando a una mujer de 67 años que ha acudido por presentar, en las últimas 3 horas, 2 deposiciones de características melénicas. Son las 22:45h.
En la analítica presenta: Hemoglobina 7.8 g/dL, urea 69 y Creatinina 0.9mg/dL. El resto de parámetros están dentro de la normalidad.
Rehistoriada la paciente refiere ingesta de ibuprofeno en los 3 días previos por un dolor en un molar. No tiene antecedentes médicos de interés salvo una dislipemia bien controlada con estatinas y es alérgica a las quinolonas. Fuma unos 15 cigarrillos cada día.
En la exploración física la TA es de 118/65 mmHg y la FC de 86 lpm. La paciente está eupneica y algo pálida. La auscultación cardio-pulmonar es normal y en la exploración abdominal refiere molestias a la palpación profunda en región epigástrica

Tres meses después del episodio de sangrado, la paciente es valorada en urgencias por un cuadro neurológico que finalmente se interpreta como AIT, aconsejándose en el informe de alta, iniciar tratamiento antiagregante con AAS 100mg y dejar de fumar. En relación al riesgo de presentar una úlcera secundaria a la ingesta de AINES; señala cuál es el factor de riesgo más importante:",La edad,La asociación de AINES con anticoagulantes,Ninguna de las respuestas anteriores es correcta.,El sexo,9169e4dc6fae0ea0898a52c7798c73bc0f28136c3971780862644b0c40ab6863,c3e37c1e2267c9f4993ad5e59ee9df7640e8609fe35f14a511c124a8fd51dd6d,1331,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=a,4,c,1,1,c,1,1,c,1,1,a,0,1
260,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c4b64a8f2dc0598dda3b9836e49fd4b0702b2db46135bf05c60145435699699c,403,n085,andalucia|2021|cuestionario-teorico|96,new182,,,,Andalucía,2021,aparato-digestivo,cuestionario-teorico,96,False,c,Ninguna de las respuestas anteriores es correcta.,"En el tratamiento de la hepatitis autoinmune, en el caso de intolerancia a Azatioprina, el tratamiento de segunda línea según las guías europeas es:",Interferon Alfa,Corticoides a dosis plenas,Ninguna de las respuestas anteriores es correcta.,Tacrólimus con o sin corticoides,c007f2fa5e6569055b8606b6d320ca4826ff01039970c6ea47364a3321da3be3,e92dbff6bef820aeda21d9af81f94ed1faef7a11b96cf0dba919828f226c8637,270,Qwen 3.6 35B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=d;Gemma 4 26B=c,4,c,1,1,c,1,1,d,0,1,c,1,1
261,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c5beae9855ecc8bf5fb1482fb016bb45750196d424b7c14349fd306a0e831887,90,b137,illes-balears|2022|caso-6|140,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-6,137,False,b,Ninguna de las respuestas anteriores es correcta.,"Paciente de 62 años con los antecedentes siguientes:

No alergias.

Exfumador: tabaquismo activo desde la juventud hasta los 58 años.

Tosedor habitual.

Consumo diario de alcohol desde hace más de diez años. Consume dos cañas de cerveza, cuatro vasos de vino y dos carajillos al día. El fin de semana toma alguna cerveza más en fiestas y celebraciones y uno o dos gin-tonics.

Dice que no toma drogas.

Dice que no tiene antecedentes patológicos relevantes. No hace controles con su médico de cabecera. Nunca va al médico.
Enfermedad actual: consulta por distensión abdominal molesta, un aumento del perímetro abdominal progresivo de dos semanas de evolución y piernas hinchadas.

Exploración física: bien coloreado, subictericia conjuntival dudosa, arañas vasculares y telangiectasias en el tronco, eritema palmar e hipertrofia parotídea.

Cardiocirculatorio: pulsos rítmicos 90 lpm, soplo sistólico plurifocal, no ingurgitación yugular, edemas maleolares moderados.

Respiración: espiración un poco alargada, algún roncus diseminado.
Abdomen: muy distendido; indoloro a la presión o a la descompresión; sin defensa; matidez en flancos; la matidez cambia con los cambios posturales; signo de la ola; hepatomegalia de tres traveses, lisa e indolora; esplenomegalia dudosa, difícil de delimitar; pequeña protrusión umbilical; no reflujo hepatoyugular.

Radiografía del tórax: elevación de ambos hemidiafragmas.

Radiografía del abdomen: aumento difuso de la densidad, se aprecia perfil hepático y esplénico.

Electrocardiograma normal.

Analítica:
Leucocitos: 3.100/mm³ (3.000-10.000); Hto: 39 % (40-46); Hb: 12,1 g/dl (12-15); VCM: 105 fl (80-100); plaquetas: 105.000/mm³ (150.000-400.000); Quick: 59 % (> 70 %); INR: 1.4 (N 0.8-1.2); creatinina: 1.0 mg/dl; urea: 40 mg/dl; Na: 136 mEq/L; K: 4 mEq/L; urato: 7.9 (< 7); bilirrubina total: 1.9 mg/dl (< 1.3) GOT (ASAT): 105 UI/ml (< 40); GPT (ALAT): 50 UI/ml (< 40); GGT: 480 UI/ml (< 45); FA: 125 UI/ml (< 135); albúmina: 3,2 g/dl (> 3,5).

El resto de la analítica básica es normal.
Ecografía abdominal: líquido libre muy abundante, hígado de ecogenicidad aumentada difusamente, heterogéneo, difícil de ver por la ascitis. Forma hepática

irregular un poco abollonada, macronodular. Vena porta permeable, dilatada. Venas suprahepáticas permeables, no dilatadas. Vía biliar intrahepática y extrahepática normal. Vesícula con litiasis múltiple, no distendida y no edematosa. Bazo ligeramente aumentado de tamaño (15 cm de longitud máxima). El resto no tiene alteraciones. Páncreas no visto por interposición de aire.

Se hace una paracentesis (diagnóstica y evacuadora), y se obtienen 6.000 ml de ascitis.

Análisis del líquido ascítico:
- Glucosa: 120 mg/dl.
- Proteínas: 1,0 g/dl.
- Albúmina: 0,8 g/dl.
- LDH: 40 ui/ml.
- Hematíes: 100 /mm³.
- Leucocitos: 220 /mm³.

Se hace una gastroscopia. El paciente tiene varices esofágicas grandes con puntos rojos y gastropatía por HT portal leve-moderada.

A los cinco días del ingreso se le da el alta de hospitalización.

A los diez días del alta el paciente acude a urgencias con malestar general, inapetencia, febrícula (37,6 °C), molestias abdominales difusas, nuevamente distensión abdominal y aumento de peso (hay una reacumulación evidente de ascitis a la exploración física), pese a cumplir bien el tratamiento con dieta sin sal y con diuréticos. Dice que no bebe alcohol.

Se hace una nueva paracentesis (diagnóstica y evacuadora).
Se evacúan 2 L de ascitis.
Análisis del líquido ascítico:
- Glucosa: 110 mg/dl
- Proteínas: 1,1 g/dl
- Albúmina: 0,9 g/dl
- LDH: 60 ui/ml
- Hematíes: 200 /mm3
- Leucocitos: 500 /mm3 (LPN: 90 %)

¿Cómo se interpreta este resultado?",Tiene ascitis transudativa no complicada.,Ninguna de las respuestas anteriores es correcta.,Tiene peritonitis bacteriana secundaria.,Tiene bacterioascitis.,8a34eb340918d61346f8b027ddf5cb55db3a6e162e312c6822fbd1237b10b9b5,c3bdeb166e9dccb3a38c7dd64dfb098cb6f74ed8275c0a3eb46ca73849a82d1a,3817,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=d,3,b,1,1,b,1,1,b,1,0,d,0,1
262,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c777cae9cba1895a0ea3780b2deaf68a89252910ea635c8039cdc49b3bbc5d36,292,b459,galicia|2022|reserva-especifica|102,retained318,,,,Galicia,2022,aparato-digestivo,reserva-especifica,459,True,d,Ninguna de las respuestas anteriores es correcta.,Señale la respuesta FALSA en relación al seguimiento de colangitis esclerosante primaria:,En pacientes sin enfermedad inflamatoria conocida debe realizarse ileocolonoscopia tras el diagnóstico de CEP.,Se recomienda colangiografía por RM anual para despistaje de neoplasia biliar.,La CPRE con toma de biopsias y cepillado está indicada ante estenosis dominantes progresivas o de nueva aparición.,Ninguna de las respuestas anteriores es correcta.,2c5aa6224d974412c80696b571b4bfba0706756984d18d5c736df4d0075271b3,02217c7b4ee56ff3b160936be0659ba93f352e763e311db4788bda4546e78b29,440,GLM 5.2,Gemini 3.6 Flash=d;GLM 5.2=b;Qwen 3.6 35B=d;Gemma 4 26B=d,3,d,1,1,b,0,1,d,1,1,d,1,0
263,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c782df2c3e130e180a3c573998719d280a122269b39ee3d6c2d937fad4b1df35,410,n092,castilla-y-leon|2019|main|102,new182,,,,Castilla y León,2019,aparato-digestivo,main,102,False,c,Ninguna de las respuestas anteriores es correcta.,"En una mujer de 65 años, sin antecedentes de patología pancreática previa, se diagnóstica de modo incidental tras la realización de un TAC abdominal una formación quística de 5 cm en cola de páncreas. Se realiza punción de la lesión mediante ecoendoscopia encontrando una viscosidad, niveles de amilasa y CEA todos ellos bajos. Ante cuál de las siguientes lesiones nos encontraremos con más probabilidad:",Neoplasia quística mucinosa.,Pseudoquiste pancreático.,Ninguna de las respuestas anteriores es correcta.,Neoplasia mucinosa papilar intraductal.,11d86c528afe8fe13db047703c52e98f52bec677e73e6bb012c92152f6f35113,ccf35038c1754136386e671b723994898a00ae40f05c9e5282aca620a261a71c,545,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=a,4,c,1,1,c,1,1,c,1,1,a,0,1
264,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,c93fc83d9eb111fa47405befd8f209120fceeab5f66f01d4061dd038f7c0f60a,92,r008,la-rioja|2024|main|95,replacement22_2026-08-04,r008,b142,c2644,La Rioja,2024,aparato-digestivo,main,95,False,c,Ninguna de las respuestas anteriores es correcta.,Un paciente con disfagia progresiva sufre pérdida de peso. La endoscopia revela una lesión ulcerada estenosante en el tercio medio esofágico. ¿Cuál de los siguientes hallazgos histológicos sería más característico del diagnóstico más probable?:,Glándulas atípicas infiltrativas con invasión progresiva de la pared.,Glándulas gástricas ectópicas con metaplasia intestinal.,Ninguna de las respuestas anteriores es correcta.,Proliferación linfoide con patrón en cielo estrellado.,53fb04f87c7274a0054fb0e2aca094fe1a1966008ca36539591db0b5c18f3b23,a6ca526d33ffef637ab939486e819349bb786f2f83bc80fa389b38912bd1fd6b,472,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=a,4,c,1,1,c,1,1,c,1,1,a,0,1
265,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,cb6f79b9edae0cf52bd888d2e356550caacaf21f7daa4889caf5dccd7cba3607,74,b111,illes-balears|2022|caso-5|114,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,111,False,d,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

En el caso presentado se hizo una colonoscopia completa que mostró una progresión a pancolitis ulcerosa, se asumió el diagnóstico de brote moderado severo y se controló de manera ambulatoria.

El paciente recibió un tratamiento con adalimumab para conseguir la remisión y se pautó como tratamiento de mantenimiento. Se le asoció, inicialmente, azatioprina que fue retirada por un episodio de pancreatitis leve.

Se descartó la CEP y se mantuvo en remisión clínica y biológica en los siguientes ocho meses en monoterapia con adalimumab a dosis habituales de 40 mg cada dos semanas. A partir de esa fecha, de forma progresiva, refiere un aumento del número de deposiciones pasando de una a cinco o seis, con sangrado con las heces en la mayoría de las deposiciones, cierto tenesmo y dolor cólico previo a la deposición. Refirió una afectación de su calidad de vida, pero no de su estado general. Se hizo un estudio de heces con coprocultivos negativos, Clostridium negativo y calprotectina de 540 μg/g. La
analítica de sangre, el hemograma, el VSG, la PCR y los parámetros nutricionales fueron normales. Se decidió hacer una rectosigmoidoscopia que evidenció mucosa con eritema intenso friable con alguna erosión aislada desde el recto que afectaba de forma difusa toda la mucosa valorada. Se tomaron muestras para biopsia para conocer el grado de actividad histológico y la presencia de citomegalovirus (CMV).

Señale la afirmación verdadera en referencia a la reactivación de la CU en este paciente:",Probablemente sea una colitis por reactivación del CMV.,"El tratamiento con anti-TNF ha perdido eficacia, situación que se da en el 90 % de los casos en el primer año de tratamiento si no se asocia a tiopurinas.",La pérdida de eficacia de la combinación con anti-TNF más tiopurinas antes del año de inicio del tratamiento se da en menos del 1 % de los casos.,Ninguna de las respuestas anteriores es correcta.,3e10471f51d168c5a6baff6ba8d4f575633ce97f19031ec4343cb9883a068fb6,52473c972b83303922cdcc08b5b294ad53fe33501361eaa4caffc28fa56ae391,3657,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=c,4,d,1,1,d,1,1,d,1,1,c,0,1
266,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,cd7870f4339ec9078f3ac7fd5c649f7896f864412fccd49c43c292b6789bd069,272,b422,la-rioja|2021|main|84,retained318,,,,La Rioja,2021,aparato-digestivo,main,422,False,c,Ninguna de las respuestas anteriores es correcta.,¿Cuál no pertenece a la clasificación TIGAR-O de la etiología de la pancreatitis crónica?,Idiopática.,Autoinmune.,Ninguna de las respuestas anteriores es correcta.,Insuficiencia renal crónica.,8a97878bb3d5a732197402b1144e90bc137e9874f079423ee9b2b5a17962c76f,a7b77407abb4e376f645a95a3adfee2d7ec2755d3e5260ea5559e5740f30ed90,188,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,3,c,1,1,c,1,1,c,1,1,d,0,0
267,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,ce63505342fd71fe958b562e86d8068383b15b5e9605ac43a3359f344229754e,220,b334,galicia|2016|reserva-especifica|105,retained318,,,,Galicia,2016,aparato-digestivo,reserva-especifica,334,False,d,Ninguna de las respuestas anteriores es correcta.,Indique cuál de las siguientes es la causa más frecuente de hematoquecia significativa:,Colitis.,Hemorroides.,Cáncer y pólipos de colon.,Ninguna de las respuestas anteriores es correcta.,f03fb30efe2fa5771086931e861ccc587f80b4085a4d32898a87bb26ff914ce6,4b44b5608a2e66b0b8089b0c610416f444176dc30c4ba1017a8174efa1ce17cd,182,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=c,4,d,1,1,d,1,1,d,1,1,c,0,1
268,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,d380713af23c1fdd67dc746c25b5e1bb4ffb1f394aca5bb8f1119905d3d725ab,367,n049,castilla-la-mancha|2022|main|90,new182,,,,Castilla-La Mancha,2022,aparato-digestivo,main,90,False,b,Ninguna de las respuestas anteriores es correcta.,¿Cuál de estos parámetros está incluido en el cálculo de la función discriminante de Maddrey para la valoración de la gravedad de la hepatitis alcohólica?,AST,Ninguna de las respuestas anteriores es correcta.,GGT,Creatinina,7cf84289489a12a80ed97aca7256de87f0b0fb646fefe60726e7c3210a2eedfa,1a8476162fbaa0f96a37e1ff37a3c979fb912d0e07135ee8f9515c3c12750a1d,219,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=d,4,b,1,1,b,1,1,b,1,1,d,0,1
269,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,d74b584a68501d20928a9089639d24786c8ba487ee2806f3d024411a17ee2b14,72,b107,illes-balears|2022|caso-5|110,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,107,True,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

En el caso presentado se hizo una colonoscopia completa que mostró una progresión a pancolitis ulcerosa, se asumió el diagnóstico de brote moderado severo y se controló de manera ambulatoria.

El paciente recibió un tratamiento con adalimumab para conseguir la remisión y se pautó como tratamiento de mantenimiento. Se le asoció, inicialmente, azatioprina que fue retirada por un episodio de pancreatitis leve.

Señale la afirmación falsa:",La localización y la extensión de la CU asociada a la CEP es distinta a la de la CU sin CEP.,Se recomienda a los pacientes diagnosticados de CEP hacer una colonoileoscopia con toma de muestra para biopsia a pesar de la ausencia de lesiones macroscópicas dado que entre el 50 % y el 80 % están afectos también de dicha enfermedad inflamatoria intestinal.,Ninguna de las respuestas anteriores es correcta.,El riesgo de cáncer de colon aumenta de forma significativa en la CU asociada a CEP.,28bd500714e41106736a30a7ce64785d6ea3847d289ef7e236ee0e60bf8ceba1,a2e4d2b0d3e1a91202b768936ec52415f841f91a7ca3d3a3fb2a5e28e1c9480b,2679,Qwen 3.6 35B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=a;Gemma 4 26B=c,3,c,1,1,c,1,1,a,0,1,c,1,0
270,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,d8a716ef3b30e3766f5802c31cec63981b0d8e0074ec48acfef28e7f1f5ec826,144,b217,andalucia|2022|cuestionario-practico|115,retained318,,,,Andalucía,2022,aparato-digestivo,cuestionario-practico,217,False,d,Ninguna de las respuestas anteriores es correcta.,"Un varón de 39 años de edad, con enfermedad de Crohn, acude a su consulta para una revisión periódica. El paciente, con enfermedad ileocólica, está bien controlado con Infliximab, actualmente sin dolor abdominal y con dos deposiciones pastosas al día. A la exploración física el paciente está consciente, orientado, con abdomen blando y depresible, no doloroso a la palpación. La exploración anal demuestra la presencia de un orificio fístuloso perianal. Una rectoscopia observó mucosa rectal normal y un orificio fistuloso interno. Una resonancia magnética observa una fístula perianal simple, sin
abscesos.

Indique cuál es el tratamiento adecuado en este caso.",Debemos iniciar tratamiento antibiótico con ciprofloxacino o metronidazol.,"Además del antibiótico se debe intensificar el infliximab, o pasar adalimumab para controlar la enfermedad rectal.",Debemos solicitar una ecografía endoanal previa a cualquier opción terapéutica.,Ninguna de las respuestas anteriores es correcta.,c344c950a7baa64e2412f3282fa58ed6220514e7ffc58ccd9a29d7b615ebcaf1,27b51905350c800b73d90e1eaeaa8da5c2d9938f52eb730ef99da6834215d6b2,979,GLM 5.2,Gemini 3.6 Flash=d;GLM 5.2=a;Qwen 3.6 35B=d;Gemma 4 26B=d,4,d,1,1,a,0,1,d,1,1,d,1,1
271,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,da7c4f730a3bf19fd4346358b1790a74f0f7b0b51e3e84dbdcfef91c811caed8,408,n090,comunitat-valenciana|2022|main|16,new182,,,,Comunitat Valenciana,2022,aparato-digestivo,main,16,False,c,Ninguna de las respuestas anteriores es correcta.,"Según las recomendaciones de la European Society of Gastrointestinal Endoscopy (ESGE) (2021), ¿cuál es el umbral de Hemoglobina recomendado a la hora de realizar una transfusión de glóbulos rojos en pacientes hemodinámicamente estables con hemorragia digestiva baja aguda y sin antecedentes de enfermedad cardiovascular?",< ó = 8 g/dl,< ó = 6 g/dl,Ninguna de las respuestas anteriores es correcta.,< ó = 7.5 g/dl,05bd149f43f3cc636c000abf5ff0161641f1091f5f7eebe22aaf010a691f68f7,ceccbc65743f7e048f8520fc57eda62369440c62607a7fc8ebcd8a73c3e8a53a,407,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,4,c,1,1,c,1,1,c,1,1,d,0,1
272,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,dac1ce93c75131a6df187dd08c7972f40646adb01f80482b79437bab8e5d46f9,129,b194,comunitat-valenciana|2022|main-47-80|56,retained318,,,,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,194,False,c,Ninguna de las respuestas anteriores es correcta.,"Paciente con hepatitis crónica B con ALT 35 UI, DNA-VHB 9800 UI y Fibroscan 9,5 Kpa debe tratarse con:",Interferon pegilado indefinido.,Glecaprevir.,Ninguna de las respuestas anteriores es correcta.,No tiene indicación de tratamiento.,f5bdb54a4b1334d4a89f0c7dee9f40d5ac86a56a01b4c2ee5b34b260f01ba1fc,23614fd11f65411fc33cf9d5425cd8dbd15964055c00007346e85226200e82db,229,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,3,c,1,1,c,1,1,c,1,1,d,0,0
273,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,de0b0fdf380c98c10e9ad72856761a99003fe23de1235cc91db85a8cde2a490e,458,n140,castilla-la-mancha|2022|main|33,new182,,,,Castilla-La Mancha,2022,aparato-digestivo,main,33,False,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 65 años que consulta en el Servicio de Urgencias por dolor abdominal y rectorragia. Al realizarle la anamnesis refiere no tener antecedentes digestivos previos de interés y nos explica con detalle que tras una semana de estreñimiento pertinaz coincidiendo con un viaje de negocios e importantes esfuerzos defecatorios, comienza con diarrea y a las pocas horas con intenso dolor abdominal y rectorragia. ¿Cuál de las siguientes patologías es la más probable que tenga este paciente como causa de su clínica?",Cáncer de colon.,Diverticulosis de colon izquierdo.,Ninguna de las respuestas anteriores es correcta.,Colitis pseudomembranosa.,320386ec2fa836a14f98c9dddb7268c09ebf4558ca01c05b9d3a0e2649f9a0f1,9fcd0a1c56c2cb387f94419f1fd3339b0253070c8a393e066e7dae193e2f2620,639,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=b,4,c,1,1,c,1,1,c,1,1,b,0,1
