created_at,arm,model,question_id,run_index,attempt_index,status_code,error_type,latency_ms,upstream,scored
2026-08-05T16:37:14+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n181,3,1,200,"",713,google-ai-studio,TRUE
2026-08-05T16:37:14+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b299,2,1,200,"",1190,google-ai-studio,TRUE
2026-08-05T16:37:14+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b299,3,1,200,"",1182,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b264,2,1,200,"",744,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b264,3,1,200,"",728,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b321,2,1,200,"",695,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n004,3,1,200,"",752,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b321,3,1,200,"",540,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b265,2,1,200,"",643,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b265,3,1,200,"",628,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b262,3,1,200,"",637,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b11,2,1,200,"",592,google-ai-studio,TRUE
2026-08-05T16:37:15+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b262,2,1,200,"",718,google-ai-studio,TRUE
2026-08-05T16:37:16+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b13,2,1,200,"",695,google-ai-studio,TRUE
2026-08-05T16:37:16+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b11,3,1,200,"",707,google-ai-studio,TRUE
2026-08-05T16:37:16+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b13,3,1,200,"",690,google-ai-studio,TRUE
2026-08-05T16:37:16+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b27,3,1,200,"",872,google-ai-studio,TRUE
2026-08-05T16:37:17+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b30,2,1,200,"",658,google-ai-studio,TRUE
2026-08-05T16:37:17+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b29,2,1,200,"",723,google-ai-studio,TRUE
2026-08-05T16:37:17+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b29,3,1,200,"",740,google-ai-studio,TRUE
2026-08-05T16:37:17+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b30,3,1,200,"",588,google-ai-studio,TRUE
2026-08-05T16:37:17+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b27,2,1,200,"",1541,google-ai-studio,TRUE
2026-08-05T16:37:17+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b35,2,1,200,"",576,google-ai-studio,TRUE
2026-08-05T16:37:17+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b35,3,1,200,"",541,google-ai-studio,TRUE
2026-08-05T16:37:18+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b33,3,1,200,"",731,google-ai-studio,TRUE
2026-08-05T16:37:18+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b33,2,1,200,"",853,google-ai-studio,TRUE
2026-08-05T16:37:18+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b36,2,1,200,"",859,google-ai-studio,TRUE
2026-08-05T16:37:18+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b43,2,1,200,"",773,google-ai-studio,TRUE
2026-08-05T16:37:18+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b37,2,1,200,"",908,google-ai-studio,TRUE
2026-08-05T16:37:18+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b37,3,1,200,"",851,google-ai-studio,TRUE
2026-08-05T16:37:19+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b43,3,1,200,"",729,google-ai-studio,TRUE
2026-08-05T16:37:19+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b36,3,1,200,"",1192,google-ai-studio,TRUE
2026-08-05T16:37:19+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b46,2,1,200,"",583,google-ai-studio,TRUE
2026-08-05T16:37:19+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b49,2,1,200,"",565,google-ai-studio,TRUE
2026-08-05T16:37:19+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b52,2,1,200,"",608,google-ai-studio,TRUE
2026-08-05T16:37:19+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b46,3,1,200,"",951,google-ai-studio,TRUE
2026-08-05T16:37:19+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b49,3,1,200,"",771,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b55,2,1,200,"",584,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b52,3,1,200,"",660,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b55,3,1,200,"",631,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b61,2,1,200,"",557,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b61,3,1,200,"",605,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b78,2,1,200,"",500,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b78,3,1,200,"",478,google-ai-studio,TRUE
2026-08-05T16:37:20+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b88,2,1,200,"",523,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b99,2,1,200,"",574,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b88,3,1,200,"",672,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b99,3,1,200,"",561,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b101,2,1,200,"",597,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b101,3,1,200,"",579,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b104,3,1,200,"",614,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b104,2,1,200,"",650,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b106,2,1,200,"",589,google-ai-studio,TRUE
2026-08-05T16:37:21+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b106,3,1,200,"",553,google-ai-studio,TRUE
2026-08-05T16:37:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b111,2,1,200,"",586,google-ai-studio,TRUE
2026-08-05T16:37:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b111,3,1,200,"",714,google-ai-studio,TRUE
2026-08-05T16:37:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b112,2,1,200,"",699,google-ai-studio,TRUE
2026-08-05T16:37:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b115,2,1,200,"",656,google-ai-studio,TRUE
2026-08-05T16:37:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b112,3,1,200,"",695,google-ai-studio,TRUE
2026-08-05T16:37:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b115,3,1,200,"",538,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b121,2,1,200,"",585,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b121,3,1,200,"",569,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b123,2,1,200,"",659,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b123,3,1,200,"",724,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b124,2,1,200,"",925,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b124,3,1,200,"",583,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b125,2,1,200,"",661,google-ai-studio,TRUE
2026-08-05T16:37:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b134,2,1,200,"",617,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b125,3,1,200,"",967,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b134,3,1,200,"",615,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b137,2,1,200,"",587,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b137,3,1,200,"",557,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n071,2,1,200,"",869,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b411,2,1,200,"",535,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b411,3,1,200,"",616,google-ai-studio,TRUE
2026-08-05T16:37:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n062,2,1,200,"",566,google-ai-studio,TRUE
2026-08-05T16:37:25+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n071,3,1,200,"",918,google-ai-studio,TRUE
2026-08-05T16:37:25+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n115,2,1,200,"",632,google-ai-studio,TRUE
2026-08-05T16:37:25+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n115,3,1,200,"",708,google-ai-studio,TRUE
2026-08-05T16:37:25+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n026,2,1,200,"",701,google-ai-studio,TRUE
2026-08-05T16:37:25+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n026,3,1,200,"",514,google-ai-studio,TRUE
2026-08-05T16:37:25+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b355,2,1,200,"",504,google-ai-studio,TRUE
2026-08-05T16:37:26+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b355,3,1,200,"",533,google-ai-studio,TRUE
2026-08-05T16:37:26+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n129,2,1,200,"",561,google-ai-studio,TRUE
2026-08-05T16:37:26+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n129,3,1,200,"",773,google-ai-studio,TRUE
2026-08-05T16:37:26+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r018,2,1,200,"",819,google-ai-studio,TRUE
2026-08-05T16:37:27+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r018,3,1,200,"",817,google-ai-studio,TRUE
2026-08-05T16:37:27+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n173,2,1,200,"",784,google-ai-studio,TRUE
2026-08-05T16:37:27+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n173,3,1,200,"",641,google-ai-studio,TRUE
2026-08-05T16:37:27+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n035,2,1,200,"",595,google-ai-studio,TRUE
2026-08-05T16:37:27+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n035,3,1,200,"",698,google-ai-studio,TRUE
2026-08-05T16:37:27+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b279,2,1,200,"",690,google-ai-studio,TRUE
2026-08-05T16:37:27+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b279,3,1,200,"",653,google-ai-studio,TRUE
2026-08-05T16:37:28+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n111,2,1,200,"",637,google-ai-studio,TRUE
2026-08-05T16:37:28+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n111,3,1,200,"",714,google-ai-studio,TRUE
2026-08-05T16:37:28+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n109,3,1,200,"",772,google-ai-studio,TRUE
2026-08-05T16:37:29+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b422,2,1,200,"",955,google-ai-studio,TRUE
2026-08-05T16:37:29+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n109,2,1,200,"",1923,google-ai-studio,TRUE
2026-08-05T16:37:29+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b422,3,1,200,"",994,google-ai-studio,TRUE
2026-08-05T16:37:29+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b478,2,1,200,"",998,google-ai-studio,TRUE
2026-08-05T16:37:30+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b474,2,1,200,"",839,google-ai-studio,TRUE
2026-08-05T16:37:30+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b282,2,1,200,"",938,google-ai-studio,TRUE
2026-08-05T16:37:31+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b282,3,1,200,"",791,google-ai-studio,TRUE
2026-08-05T16:37:31+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b200,2,1,200,"",656,google-ai-studio,TRUE
2026-08-05T16:37:31+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b474,3,1,200,"",2230,google-ai-studio,TRUE
2026-08-05T16:37:31+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b200,3,1,200,"",868,google-ai-studio,TRUE
2026-08-05T16:37:32+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b478,3,1,200,"",2776,google-ai-studio,TRUE
2026-08-05T16:37:32+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n017,2,1,200,"",1008,google-ai-studio,TRUE
2026-08-05T16:37:32+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n017,3,1,200,"",802,google-ai-studio,TRUE
2026-08-05T16:37:32+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r013,2,1,200,"",610,google-ai-studio,TRUE
2026-08-05T16:37:33+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r013,3,1,200,"",892,google-ai-studio,TRUE
2026-08-05T16:37:33+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n172,2,1,200,"",1314,google-ai-studio,TRUE
2026-08-05T16:37:33+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n023,2,1,200,"",1043,google-ai-studio,TRUE
2026-08-05T16:37:33+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n023,3,1,200,"",599,google-ai-studio,TRUE
2026-08-05T16:37:33+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n062,3,1,200,"",8952,google-ai-studio,TRUE
2026-08-05T16:37:33+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n172,3,1,200,"",1240,google-ai-studio,TRUE
2026-08-05T16:37:34+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b400,2,1,200,"",854,google-ai-studio,TRUE
2026-08-05T16:37:34+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b400,3,1,200,"",766,google-ai-studio,TRUE
2026-08-05T16:37:34+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n037,3,1,200,"",867,google-ai-studio,TRUE
2026-08-05T16:37:34+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n037,2,1,200,"",906,google-ai-studio,TRUE
2026-08-05T16:37:34+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b386,2,1,200,"",1095,google-ai-studio,TRUE
2026-08-05T16:37:35+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b386,3,1,200,"",1042,google-ai-studio,TRUE
2026-08-05T16:37:35+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r008,3,1,200,"",668,google-ai-studio,TRUE
2026-08-05T16:37:35+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r008,2,1,200,"",975,google-ai-studio,TRUE
2026-08-05T16:37:35+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b285,3,1,200,"",1337,google-ai-studio,TRUE
2026-08-05T16:37:36+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b285,2,1,200,"",1749,google-ai-studio,TRUE
2026-08-05T16:37:36+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r015,2,1,200,"",766,google-ai-studio,TRUE
2026-08-05T16:37:36+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r015,3,1,200,"",767,google-ai-studio,TRUE
2026-08-05T16:37:36+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b166,2,1,200,"",812,google-ai-studio,TRUE
2026-08-05T16:37:36+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b166,3,1,200,"",755,google-ai-studio,TRUE
2026-08-05T16:37:36+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b167,3,1,200,"",762,google-ai-studio,TRUE
2026-08-05T16:37:37+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b167,2,1,200,"",996,google-ai-studio,TRUE
2026-08-05T16:37:37+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b168,2,1,200,"",1196,google-ai-studio,TRUE
2026-08-05T16:37:37+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b168,3,1,200,"",1246,google-ai-studio,TRUE
2026-08-05T16:37:37+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b170,2,1,200,"",945,google-ai-studio,TRUE
2026-08-05T16:37:37+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b170,3,1,200,"",734,google-ai-studio,TRUE
2026-08-05T16:37:37+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b171,2,1,200,"",708,google-ai-studio,TRUE
2026-08-05T16:37:38+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b171,3,1,200,"",928,google-ai-studio,TRUE
2026-08-05T16:37:38+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b172,2,1,200,"",833,google-ai-studio,TRUE
2026-08-05T16:37:38+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b172,3,1,200,"",1023,google-ai-studio,TRUE
2026-08-05T16:37:39+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b174,2,1,200,"",1293,google-ai-studio,TRUE
2026-08-05T16:37:39+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b174,3,1,200,"",1414,google-ai-studio,TRUE
2026-08-05T16:37:39+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b180,2,1,200,"",898,google-ai-studio,TRUE
2026-08-05T16:37:39+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b181,2,1,200,"",812,google-ai-studio,TRUE
2026-08-05T16:37:39+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b181,3,1,200,"",855,google-ai-studio,TRUE
2026-08-05T16:37:40+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b184,2,1,200,"",1006,google-ai-studio,TRUE
2026-08-05T16:37:40+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b184,3,1,200,"",907,google-ai-studio,TRUE
2026-08-05T16:37:40+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b446,2,1,200,"",1032,google-ai-studio,TRUE
2026-08-05T16:37:40+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b446,3,1,200,"",682,google-ai-studio,TRUE
2026-08-05T16:37:41+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b367,3,1,200,"",751,google-ai-studio,TRUE
2026-08-05T16:37:41+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b180,3,1,200,"",2797,google-ai-studio,TRUE
2026-08-05T16:37:41+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b367,2,1,200,"",1008,google-ai-studio,TRUE
2026-08-05T16:37:41+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n178,3,1,200,"",833,google-ai-studio,TRUE
2026-08-05T16:37:41+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n178,2,1,200,"",843,google-ai-studio,TRUE
2026-08-05T16:37:42+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b431,2,1,200,"",907,google-ai-studio,TRUE
2026-08-05T16:37:42+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r002,2,1,200,"",818,google-ai-studio,TRUE
2026-08-05T16:37:42+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b414,3,1,200,"",1128,google-ai-studio,TRUE
2026-08-05T16:37:42+00:00,openrouter_B,google/gemma-4-26b-a4b-it,r002,3,1,200,"",621,google-ai-studio,TRUE
2026-08-05T16:37:43+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b431,3,1,200,"",1761,google-ai-studio,TRUE
2026-08-05T16:37:43+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b304,3,1,200,"",1041,google-ai-studio,TRUE
2026-08-05T16:37:43+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b192,2,1,200,"",639,google-ai-studio,TRUE
2026-08-05T16:37:43+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b304,2,1,200,"",1435,google-ai-studio,TRUE
2026-08-05T16:37:43+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b192,3,1,200,"",538,google-ai-studio,TRUE
2026-08-05T16:37:44+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b283,2,1,200,"",762,google-ai-studio,TRUE
2026-08-05T16:37:44+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n100,2,1,200,"",737,google-ai-studio,TRUE
2026-08-05T16:37:44+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b283,3,1,200,"",981,google-ai-studio,TRUE
2026-08-05T16:37:45+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b300,2,1,200,"",702,google-ai-studio,TRUE
2026-08-05T16:37:45+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b300,3,1,200,"",686,google-ai-studio,TRUE
2026-08-05T16:37:45+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n174,2,1,200,"",1286,google-ai-studio,TRUE
2026-08-05T16:37:46+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n100,3,1,200,"",2275,google-ai-studio,TRUE
2026-08-05T16:37:47+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n174,3,1,200,"",2385,google-ai-studio,TRUE
2026-08-05T16:37:48+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n123,3,1,200,"",2535,google-ai-studio,TRUE
2026-08-05T16:37:48+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b464,3,1,200,"",1233,google-ai-studio,TRUE
2026-08-05T16:37:48+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n123,2,1,200,"",3480,google-ai-studio,TRUE
2026-08-05T16:37:49+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n108,2,1,200,"",591,google-ai-studio,TRUE
2026-08-05T16:37:49+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b464,2,1,200,"",3327,google-ai-studio,TRUE
2026-08-05T16:37:49+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n108,3,1,200,"",873,google-ai-studio,TRUE
2026-08-05T16:37:49+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b227,2,1,200,"",1191,google-ai-studio,TRUE
2026-08-05T16:37:50+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b227,3,1,200,"",1119,google-ai-studio,TRUE
2026-08-05T16:37:50+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b207,3,1,200,"",808,google-ai-studio,TRUE
2026-08-05T16:37:50+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b207,2,1,200,"",1057,google-ai-studio,TRUE
2026-08-05T16:37:51+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b414,2,1,200,"",10175,google-ai-studio,TRUE
2026-08-05T16:38:09+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n012,3,1,200,"",9166,google-ai-studio,TRUE
2026-08-05T16:38:14+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n039,2,1,200,"",14984,google-ai-studio,TRUE
2026-08-05T16:38:17+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n012,2,1,200,"",17620,google-ai-studio,TRUE
2026-08-05T16:38:20+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n025,3,1,200,"",20593,google-ai-studio,TRUE
2026-08-05T16:38:20+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,b193,2,1,200,"",20949,google-ai-studio,TRUE
2026-08-05T16:38:22+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,b193,3,1,200,"",22032,google-ai-studio,TRUE
2026-08-05T16:38:22+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n025,2,1,200,"",22273,google-ai-studio,TRUE
2026-08-05T16:38:23+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,b327,2,1,200,"",23467,google-ai-studio,TRUE
2026-08-05T16:38:26+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n039,3,1,200,"",26698,google-ai-studio,TRUE
2026-08-05T16:38:30+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n047,2,1,200,"",21595,google-ai-studio,TRUE
2026-08-05T16:38:32+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,b327,3,1,200,"",32349,google-ai-studio,TRUE
2026-08-05T16:38:34+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n047,3,1,200,"",19562,google-ai-studio,TRUE
2026-08-05T16:38:37+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,b326,3,1,200,"",17060,google-ai-studio,TRUE
2026-08-05T16:38:38+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n149,3,1,200,"",16042,google-ai-studio,TRUE
2026-08-05T16:38:40+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n038,2,1,200,"",17894,google-ai-studio,TRUE
2026-08-05T16:38:42+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n038,3,1,200,"",18715,google-ai-studio,TRUE
2026-08-05T16:38:45+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n063,3,1,200,"",11293,google-ai-studio,TRUE
2026-08-05T16:38:49+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n066,3,1,200,"",18936,google-ai-studio,TRUE
2026-08-05T16:38:54+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n063,2,1,200,"",22203,google-ai-studio,TRUE
2026-08-05T16:38:54+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,b326,2,1,200,"",37141,google-ai-studio,TRUE
2026-08-05T16:38:56+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n019,3,1,200,"",14663,google-ai-studio,TRUE
2026-08-05T16:38:58+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n066,2,1,200,"",31636,google-ai-studio,TRUE
2026-08-05T16:38:58+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,n019,2,1,200,"",18249,google-ai-studio,TRUE
2026-08-05T16:39:00+00:00,openrouter_B,qwen/qwen3.6-35b-a3b,r012,2,1,200,"",14178,google-ai-studio,TRUE
